sample_idx,mode,architecture,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,nmi_pca_xai,lsas,lsas_pca_center,lsas_xai_center,lsas_shuffled
129,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,0,0,0.3386828899383545,0.3841712772846222,0.13898118549402408,0.36142708361148834,0.37752459943294525,0.24672725051641464,0.256058095023036
130,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,6,6,0.7861886024475098,0.5868663191795349,0.16711221254505124,0.6865274608135223,0.14789319783449173,0.17339655058458447,0.15862538665533066
131,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,1,9,9,0.22855767607688904,0.15949295461177826,0.0917900518941976,0.19402531534433365,-0.08118046820163727,0.05376330949366093,0.09845516830682755
132,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.26370930671691895,0.2695882022380829,0.08833894309623898,0.2666487544775009,0.1385844573378563,0.1675250306725502,-0.06723224744200706
133,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,9,9,0.35233962535858154,0.49248573184013367,0.12990380267318596,0.4224126785993576,0.17978763207793236,0.017918899655342102,0.1520378589630127
134,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,1,8,8,0.2406407594680786,0.34281042218208313,0.11723771744172198,0.29172559082508087,0.34551192075014114,0.66703000664711,0.1261478140950203
135,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,3,3,0.3837241232395172,0.3732075095176697,0.09748975046408956,0.37846581637859344,0.06180475652217865,0.10723037272691727,0.1593750286847353
136,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,7,7,0.012880220077931881,0.4282880127429962,0.08657667635663249,0.22058411641046405,0.08735930174589157,0.09993024170398712,0.34869761765003204
137,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,4,4,0.19042877852916718,0.49410802125930786,0.09672123352312796,0.3422683998942375,0.23298995068762451,0.2744029723107815,0.26210465328767896
138,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,4,4,0.7349860668182373,0.3231569528579712,0.12253041171201244,0.5290715098381042,0.5728231370449066,0.391047827899456,0.3988223671913147
139,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,8,8,0.4868524670600891,0.42172038555145264,0.14119392060020164,0.4542864263057709,0.178763285279274,0.0901159718632698,0.1595926657319069
140,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,0.34688422083854675,0.14048008620738983,0.07057663767365552,0.2436821535229683,0.3307711184024811,-0.022475596517324448,0.33152544498443604
141,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,4,4,0.19606705009937286,0.5696653723716736,0.10031408321990562,0.3828662112355232,0.5097819417715073,0.1962234228849411,-0.05697795748710632
142,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,3,3,-0.14445699751377106,0.3116174638271332,0.14258609479872936,0.08358023315668106,0.06511096656322479,0.47008655965328217,0.4138309806585312
143,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,3,3,3,0.7559197545051575,0.5510566830635071,0.1383753218217178,0.6534882187843323,0.462419718503952,0.3257909119129181,0.023842543363571167
144,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.3957257568836212,0.42248204350471497,0.1833707185371503,0.4091039001941681,-0.07574275135993958,-0.003753453493118286,0.04936651885509491
145,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,8,8,0.3821187913417816,0.2555599510669708,0.13630805149942418,0.3188393712043762,0.07189390063285828,0.28997646272182465,0.11441395431756973
146,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,0.4626372754573822,0.23236516118049622,0.10770609728819266,0.3475012183189392,0.26976732164621353,0.22640670090913773,0.2428109929896891
147,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,7,7,0.507897675037384,0.4368795156478882,0.1390151623087147,0.4723885953426361,0.1572612151503563,0.24140968173742294,0.16878725960850716
148,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,5,5,0.6089773178100586,0.49092647433280945,0.13518014626514205,0.549951896071434,0.1783565878868103,0.3484848886728287,0.08584089949727058
149,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,5,5,0.4699723720550537,0.5394290089607239,0.1443532819938707,0.5047006905078888,0.3718094080686569,0.5078315436840057,0.26470112055540085
150,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,1,1,0.021829891949892044,0.3732607662677765,0.1149156218165742,0.19754532910883427,0.1260690614581108,0.33997076749801636,0.15269892662763596
151,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,1,1,-0.24162909388542175,0.3983301520347595,0.10323538510117514,0.07835052907466888,0.20519681693986058,0.2611833792179823,0.2044803723692894
152,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,8,8,0.18841777741909027,0.5032798051834106,0.08338622666325239,0.34584879130125046,0.24811198841780424,0.10770721733570099,-0.07413247227668762
153,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,9,9,0.642288088798523,0.2918322682380676,0.1374152805225247,0.4670601785182953,0.2258540503680706,0.03795687109231949,-0.02083401381969452
154,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,8,8,0.43592461943626404,0.4050362706184387,0.16189529887542128,0.4204804450273514,0.10306549072265625,0.0035788193345069885,0.2813272476196289
155,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,7,7,-0.0014927113661542535,0.16179098188877106,0.07015657773492182,0.0801491352613084,0.09911780804395676,-0.027561865746974945,0.11937808990478516
156,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,5,5,0.3042122423648834,0.14873924851417542,0.11462435179834209,0.22647574543952942,0.32488618791103363,0.25894440710544586,0.12527073919773102
157,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,8,8,0.4291001260280609,0.47154805064201355,0.11827235477933054,0.45032408833503723,0.10302147269248962,0.16770927049219608,0.1473618820309639
158,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,3,3,0.5420122146606445,0.4545022249221802,0.16850324592822227,0.49825721979141235,-0.0007122009992599487,0.06535106152296066,0.38569512963294983
159,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,2,2,0.2632286250591278,0.5697888135910034,0.16160675661974994,0.4165087193250656,0.1895666290074587,0.08719199895858765,-0.03361920267343521
160,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,2,2,0.673962414264679,0.7120532989501953,0.21158244187936767,0.6930078566074371,0.6529895961284637,0.5168555676937103,0.08698095381259918
161,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,1,1,1,0.2470179945230484,0.33726343512535095,0.12364679684375421,0.2921407148241997,0.30422835797071457,0.07795441150665283,0.14428399392636493
162,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,3,3,0.5411889553070068,0.510613203048706,0.09828475342505069,0.5259010791778564,3.612041473388672e-05,0.1326812393963337,-0.043086305260658264
163,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,4,4,0.34945443272590637,0.11419397592544556,0.07033951556971839,0.23182420432567596,0.03746502101421356,0.12729988619685173,0.042512329295277596
164,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,0,0,0.4054621458053589,0.38851842284202576,0.16860033438868782,0.3969902843236923,0.1272985339164734,0.1455376036465168,0.17428322695195675
165,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,9,9,0.7653664350509644,0.49313199520111084,0.19974866774918024,0.6292492151260376,0.14546844363212585,0.14516208320856094,0.08337856829166412
166,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.2790255844593048,0.18057240545749664,0.10406025877478298,0.22979899495840073,-0.10109174251556396,-0.1157846488058567,0.08135237544775009
167,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,4,4,0.6425373554229736,0.21943546831607819,0.08969472440851017,0.4309864118695259,0.3985678255558014,0.1430080495774746,0.1627124920487404
168,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,9,9,-0.29280421137809753,0.28427767753601074,0.0987232794791894,-0.004263266921043396,0.16671118140220642,0.35550497472286224,-0.05440483242273331
169,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,0,0,-0.3847961127758026,0.49336838722229004,0.13438317723096188,0.05428613722324371,-0.026796072721481323,0.5333491116762161,-0.01731017604470253
170,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,9,9,-0.01568565145134926,0.5433971881866455,0.11652144433117514,0.2638557683676481,0.37762364745140076,0.1319788470864296,0.4018750414252281
171,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,7,7,0.6245360374450684,0.6556018590927124,0.16347664632693695,0.6400689482688904,0.20298968441784382,0.01126156747341156,0.1313643828034401
172,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,2,2,0.22844307124614716,0.25106966495513916,0.07642231791421204,0.23975636810064316,0.11529446393251419,0.2849298566579819,0.19066891446709633
173,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.28079953789711,0.5513634085655212,0.09644422331300702,0.4160814732313156,0.3648325875401497,0.13911299780011177,0.36188171803951263
174,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,1,1,0.21417969465255737,0.45568349957466125,0.10536734869450202,0.3349315971136093,0.25054199807345867,0.004451051354408264,0.26834699511528015
175,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,9,9,0.7379142642021179,0.7179383635520935,0.17498228748114494,0.7279263138771057,0.11449562758207321,0.2153968531638384,-0.03503209725022316
176,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,3,4,4,0.3275735378265381,0.32363834977149963,0.1193985506888153,0.32560594379901886,0.4101571589708328,0.23591475188732147,0.08294908329844475
177,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,7,7,0.5441684126853943,0.4109676480293274,0.10810547737805813,0.47756803035736084,0.20170755684375763,0.04081820696592331,0.2584023289382458
178,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,3,3,0.41455090045928955,0.2619673013687134,0.12596443511935812,0.33825910091400146,0.2116539953276515,0.0011163130402565002,0.41264164447784424
179,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,8,8,0.5990931987762451,0.31167012453079224,0.13359825801529124,0.4553816616535187,0.22191002825275064,-0.04377388954162598,0.15083789825439453
180,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,0,0,0.7089434862136841,0.1588635891675949,0.21885657227304062,0.4339035376906395,0.25413733534514904,0.04527811519801617,0.0637756884098053
181,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,3,3,0.6646722555160522,0.5683369040489197,0.14771267447578385,0.616504579782486,0.5195712745189667,0.3025963753461838,0.058007679879665375
182,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,2,2,0.4359323978424072,0.511492908000946,0.07987880985384578,0.47371265292167664,0.5303086936473846,0.3844921290874481,0.020191751420497894
183,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,2,2,0.3440205156803131,0.5076019167900085,0.08203062283467934,0.4258112162351608,0.09089066088199615,0.27355705946683884,0.0002469941973686218
184,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,3,5,5,0.5608218908309937,0.32221490144729614,0.13597233876062734,0.4415183961391449,0.5910415053367615,0.3807011991739273,0.34459418058395386
185,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,-0.11652005463838577,0.09460104256868362,0.077000086699759,-0.010959506034851074,0.1268121376633644,-0.028044413775205612,0.14155861735343933
186,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,0.553049623966217,0.5834061503410339,0.1216294805874414,0.5682278871536255,0.5585406720638275,0.23989984951913357,0.11559384316205978
187,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,3,6,6,0.42067044973373413,0.33777981996536255,0.10819676223757582,0.37922513484954834,0.18211593478918076,-0.11683083325624466,0.021760746836662292
188,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,2,2,0.27636370062828064,0.48434650897979736,0.14529254016448212,0.380355104804039,0.2579160835593939,0.22612277185544372,0.17119498550891876
189,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,0,0,-0.2257189005613327,0.26535505056381226,0.12279695903729487,0.019818075001239777,0.22127961087971926,-0.01190890371799469,0.569788247346878
190,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,6,6,0.308353453874588,0.22588065266609192,0.07097230347914814,0.26711705327033997,0.028478562831878662,0.21822046488523483,0.2121197246015072
191,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,3,3,0.42506077885627747,0.4661639630794525,0.10858649039022757,0.445612370967865,0.027155816555023193,0.013212263584136963,0.1889149248600006
192,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,6,6,0.029371505603194237,0.39009588956832886,0.10619024173934805,0.20973369758576155,0.38841578364372253,0.14949513599276543,0.02337263524532318
193,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,1,1,1,0.14629864692687988,0.526809811592102,0.10119849610089139,0.33655422925949097,0.21150906663388014,0.559609055519104,0.17400533705949783
194,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,6,6,-0.15778689086437225,0.4640639126300812,0.11269157832343868,0.15313851088285446,0.28287751600146294,0.00477367639541626,0.199454665184021
195,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,4,4,0.6303872466087341,0.1926533281803131,0.1152914172234541,0.4115202873945236,0.3350144028663635,0.2591925412416458,0.09799912944436073
196,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.05757656320929527,0.44762682914733887,0.13272527082621824,0.25260169617831707,-0.11024567484855652,0.19887386326445267,-0.04863587021827698
197,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,5,5,0.5952596664428711,0.5138487219810486,0.1401241363272033,0.5545541942119598,-0.06119081377983093,0.10703585669398308,0.23400452360510826
198,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,5,5,-0.05532160773873329,0.26564842462539673,0.1152266905277906,0.10516340844333172,0.27736183628439903,0.09315111488103867,0.13317938474938273
199,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,0,0,0.16004210710525513,0.31966838240623474,0.10870614494341256,0.23985524475574493,0.050694867968559265,-0.045614391565322876,0.26678301580250263
200,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,3,3,0.5533661842346191,0.3952592611312866,0.15803142348630825,0.4743127226829529,0.35445116460323334,-0.07229849696159363,0.3696497976779938
201,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,1,8,8,0.5961355566978455,0.6086811423301697,0.1747970863191823,0.6024083495140076,-0.044613227248191833,0.1439834162592888,0.2699257358908653
202,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.5233506560325623,0.40293848514556885,0.1980901207708953,0.46314457058906555,0.6142010390758514,0.20885800942778587,0.2157427966594696
203,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,1,1,-0.02980925142765045,0.3367539346218109,0.09352407393321875,0.15347234159708023,0.19869340769946575,0.2623116001486778,0.06329594366252422
204,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,1,1,1,0.21663856506347656,0.3415297269821167,0.06172111090071412,0.27908414602279663,0.26383036747574806,0.16297451360151172,0.13928883522748947
205,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,3,3,3,0.6576752066612244,0.4958852529525757,0.12097471502314407,0.5767802298069,-0.0920138731598854,-0.12153344601392746,0.24918889626860619
206,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,8,8,0.8584094047546387,0.6433236598968506,0.1752501112132561,0.7508665323257446,0.5481094717979431,0.5350874215364456,0.24772131070494652
207,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,4,4,-0.25241127610206604,0.38857540488243103,0.10131564363520831,0.0680820643901825,0.5607270300388336,0.07862410694360733,0.20971781574189663
208,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,4,4,0.20864364504814148,0.25845426321029663,0.06335898872063396,0.23354895412921906,0.4346811920404434,0.27341078221797943,0.24894319847226143
209,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,8,8,0.4787670075893402,0.42224231362342834,0.13600377710446485,0.4505046606063843,-0.07472553849220276,-0.0395737886428833,-0.15960163995623589
210,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,6,6,0.3822619318962097,0.2747093439102173,0.08399354771800768,0.3284856379032135,0.28625334799289703,0.003458455204963684,-0.00907270610332489
211,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,8,8,0.3840234875679016,0.4412420392036438,0.17304878216532943,0.4126327633857727,0.008271411061286926,0.056574538350105286,0.025313079357147217
212,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,0,0,0.18234661221504211,0.5350265502929688,0.12344117469464293,0.35868658125400543,0.4081970304250717,0.17685597017407417,0.3078308627009392
213,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,7,7,-0.26984652876853943,0.34713175892829895,0.14401139110670635,0.03864261507987976,-0.008746355772018433,0.19761071167886257,0.08239799737930298
214,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,0,0,0.34214067459106445,0.44592300057411194,0.10088422738829288,0.3940318375825882,0.11175931245088577,0.11785350739955902,0.11778104305267334
215,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,0,0,0.6773215532302856,0.250497967004776,0.17473922296255368,0.4639097601175308,0.49643197655677795,0.4066341370344162,0.012074712663888931
